id,date,time,day,timezone,timestamp,store,area,state,zip,franchise,age,lor,S,gender,homeowner,haskids,marital_status,metro,urban
8878358,5/26/2017,11:17:34,Fri,America/Phoenix,5/26/2017 18:17,Home Depot 424, Peoria, AZ,33529,Home Depot,27,NULL,1,NULL,0,1,S,1,1
11873331,5/10/2017,15:57:39,Wed,America/Phoenix,5/10/2017 22:57,Home Depot 441, Avondale, AZ,33530,Home Depot,27,NULL,NULL,F,0,0,0,1,1
125570313,7/25/2017,19:05:23,Tue,UTC+00:00,7/25/2017 19:05,Home Depot 441, Avondale, AZ,33530,Home Depot,27,NULL,NULL,NULL,0,0,0,1,1
154477264,8/2/2017,16:04:35,Wed,America/Phoenix,8/2/2017 23:04,Home Depot 441, Avondale, AZ,33530,Home Depot,27,NULL,1,NULL,0,1,S,1,1
168900519,5/25/2017,11:17:32,Thu,America/Phoenix,5/25/2017 18:17,Home Depot 441, Avondale, AZ,33530,Home Depot,27,9,3,F,H,0,M,1,0
195764875,7/19/2017,16:28:02,Wed,America/Phoenix,7/19/2017 23:28,Home Depot 441, Avondale, AZ,33530,Home Depot,27,14,3,F,0,1,M,1,1
295932889,8/1/2017,11:12:39,Tue,America/Phoenix,8/1/2017 18:12,Home Depot 441, Avondale, AZ,33530,Home Depot,27,NULL,NULL,F,0,0,0,1,1
314012207,5/1/2017,20:33:32,Mon,America/Phoenix,5/2/2017 3:33,Home Depot 441, Avondale, AZ,33530,Home Depot,27,NULL,1,NULL,0,1,S,1,1
8878358,5/10/2017,19:43:58,Wed,America/Phoenix,5/11/2017 2:43,Home Depot 441, Avondale, AZ,33530,Home Depot,27,NULL,NULL,NULL,0,0,0,1,1
292208858,7/14/2017,14:19:21,Fri,America/Phoenix,7/14/2017 21:19,Home Depot 442, Bullhead City, AZ,33531,Home Depot,27,9,3,M,H,0,S,1,1
69592891,5/16/2017,14:01:48,Tue,America/Chicago,5/16/2017 19:01,Home Depot 442, Bullhead City, AZ,33531,Home Depot,27,3,1,NULL,R,0,S,1,1
107613316,7/13/2017,13:04:35,Thu,America/Phoenix,7/13/2017 20:04,Home Depot 443, Sierra Vista, AZ,33532,Home Depot,27,14,3,F,0,1,M,1,1
18673706,7/18/2017,17:32:31,Tue,America/Phoenix,7/19/2017 0:32,Home Depot 443, Sierra Vista, AZ,33532,Home Depot,27,28,2,M,H,1,M,1,1
538656825,6/2/2017,18:43:06,Fri,America/Phoenix,6/3/2017 1:43,Home Depot 443, Sierra Vista, AZ,33532,Home Depot,27,0,1,M,H,0,S,1,1
200196394,6/30/2017,12:49:34,Fri,America/Phoenix,6/30/2017 19:49,Home Depot 445, Thatcher, AZ,33533,Home Depot,27,1,1,F,R,0,S,1,1
151269914,5/15/2017,15:35:36,Mon,America/Phoenix,5/15/2017 22:35,Home Depot 446, Prescott Valley, AZ,33534,Home Depot,27,17,3,F,H,0,M,1,0
204071314,5/16/2017,20:12:29,Tue,America/Phoenix,5/17/2017 3:12,Home Depot 446, Prescott Valley, AZ,33534,Home Depot,27,1,1,F,R,0,S,1,1
184107490,7/13/2017,12:59:51,Thu,America/Phoenix,7/13/2017 19:59,Home Depot 447, Laveen, AZ,33535,Home Depot,27,13,2,F,R,0,S,1,1
280144956,7/1/2017,12:55:12,Sat,America/Phoenix,7/1/2017 19:55,Home Depot 447, Laveen, AZ,33535,Home Depot,27,15,3,M,H,1,M,1,1
547660962,5/25/2017,18:30:17,Thu,America/Phoenix,5/26/2017 1:30,Home Depot 447, Laveen, AZ,33535,Home Depot,27,13,2,F,R,0,S,1,1
151269914,5/22/2017,15:41:34,Mon,America/Phoenix,5/22/2017 22:41,Home Depot 452, Prescott, AZ,33536,Home Depot,27,22,3,F,H,1,M,1,1
46811879,7/21/2017,19:43:02,Fri,America/Phoenix,7/22/2017 2:43,Home Depot 452, Prescott, AZ,33536,Home Depot,27,22,3,F,H,1,M,1,1
94287700,8/29/2017,19:50:32,Tue,America/Phoenix,8/30/2017 2:50,Home Depot 452, Prescott, AZ,33536,Home Depot,27,22,3,F,H,1,M,1,1
128246628,6/29/2017,17:59:42,Thu,UTC+00:00,6/29/2017 17:59,Home Depot 453, Peoria, AZ,33537,Home Depot,27,NULL,1,NULL,0,0,S,1,1
17351757,5/19/2017,16:21:47,Fri,America/Phoenix,5/19/2017 23:21,Home Depot 453, Peoria, AZ,33537,Home Depot,27,22,3,F,H,1,M,1,1
199849473,7/12/2017,19:56:01,Wed,America/Phoenix,7/13/2017 2:56,Home Depot 453, Peoria, AZ,33537,Home Depot,27,13,6,F,H,0,M,0,0
43719432,8/9/2017,10:08:29,Wed,America/Phoenix,8/9/2017 17:08,Home Depot 453, Peoria, AZ,33537,Home Depot,27,NULL,1,NULL,0,0,S,1,1
639956096,8/31/2017,10:59:26,Thu,America/Phoenix,8/31/2017 17:59,Home Depot 453, Peoria, AZ,33537,Home Depot,27,4,1,F,0,0,S,1,1
652532894,7/19/2017,16:24:11,Wed,America/Phoenix,7/19/2017 23:24,Home Depot 453, Peoria, AZ,33537,Home Depot,27,0,1,NULL,R,0,S,1,1
123432391,6/14/2017,7:57:26,Wed,America/Phoenix,6/14/2017 14:57,Home Depot 455, Phoenix, AZ,33538,Home Depot,27,22,3,F,H,1,M,1,1
140682590,5/1/2017,17:14:11,Mon,America/Phoenix,5/2/2017 0:14,Home Depot 455, Phoenix, AZ,33538,Home Depot,27,0,1,M,H,0,S,1,1
8878358,5/16/2017,13:54:06,Tue,America/Phoenix,5/16/2017 20:54,Home Depot 455, Phoenix, AZ,33538,Home Depot,27,13,2,F,R,0,S,1,1
278919992,6/26/2017,19:01:10,Mon,America/Phoenix,6/27/2017 2:01,Home Depot 457, Scottsdale, AZ,33540,Home Depot,27,13,6,F,H,0,M,0,0
46041209,5/2/2017,9:46:11,Tue,America/Phoenix,5/2/2017 16:46,Home Depot 457, Scottsdale, AZ,33540,Home Depot,27,21,7,M,H,0,M,1,1
146088964,5/5/2017,15:04:24,Fri,America/Phoenix,5/5/2017 22:04,Home Depot 458, Tempe, AZ,33541,Home Depot,27,1,1,M,R,0,S,0,0
46269801,8/5/2017,16:15:22,Sat,America/Phoenix,8/5/2017 23:15,Home Depot 458, Tempe, AZ,33541,Home Depot,27,22,3,F,H,1,M,1,1
559109321,8/19/2017,11:03:10,Sat,America/Phoenix,8/19/2017 18:03,Home Depot 458, Tempe, AZ,33541,Home Depot,27,0,1,M,H,0,S,1,1
62341974,5/2/2017,15:21:54,Tue,America/Phoenix,5/2/2017 22:21,Home Depot 458, Tempe, AZ,33541,Home Depot,27,22,3,F,H,1,M,1,1
190106554,8/23/2017,7:24:37,Wed,America/Phoenix,8/23/2017 14:24,Home Depot 459, Glendale, AZ,33542,Home Depot,27,NULL,1,NULL,0,0,S,1,1
198355540,6/6/2017,20:16:15,Tue,America/Phoenix,6/7/2017 3:16,Home Depot 459, Glendale, AZ,33542,Home Depot,27,31,5,M,H,1,M,1,1
295932889,8/17/2017,10:38:30,Thu,America/Phoenix,8/17/2017 17:38,Home Depot 459, Glendale, AZ,33542,Home Depot,27,6,4,F,H,0,M,1,1
523119785,5/4/2017,11:34:51,Thu,America/Chicago,5/4/2017 16:34,Home Depot 459, Glendale, AZ,33542,Home Depot,27,1,1,F,R,0,S,1,1
62928297,8/8/2017,13:41:51,Tue,America/Phoenix,8/8/2017 20:41,Home Depot 459, Glendale, AZ,33542,Home Depot,27,0,2,F,H,0,M,1,1
171453122,7/8/2017,2:33:59,Sat,UTC+00:00,7/8/2017 2:33,Home Depot 467, Tucson, AZ,33544,Home Depot,27,0,2,F,H,0,M,1,1
209327866,8/5/2017,10:19:45,Sat,America/Phoenix,8/5/2017 17:19,Home Depot 467, Tucson, AZ,33544,Home Depot,27,8,2,M,H,0,S,1,1
46588256,7/22/2017,9:33:00,Sat,America/Phoenix,7/22/2017 16:33,Home Depot 467, Tucson, AZ,33544,Home Depot,27,5,1,M,R,0,S,1,1
552431594,5/28/2017,10:13:01,Sun,America/Phoenix,5/28/2017 17:13,Home Depot 467, Tucson, AZ,33544,Home Depot,27,4,3,M,H,0,M,1,1
17351757,5/3/2017,14:32:25,Wed,America/Phoenix,5/3/2017 21:32,Home Depot 468, Phoenix, AZ,33545,Home Depot,27,16,3,F,R,0,S,1,1
198355540,6/5/2017,20:20:10,Mon,America/Phoenix,6/6/2017 3:20,Home Depot 468, Phoenix, AZ,33545,Home Depot,27,19,2,F,H,0,M,1,1
242317979,6/20/2017,12:23:50,Tue,America/Phoenix,6/20/2017 19:23,Home Depot 468, Phoenix, AZ,33545,Home Depot,27,0,1,F,R,0,S,0,0
250465868,8/4/2017,12:07:17,Fri,America/Phoenix,8/4/2017 19:07,Home Depot 468, Phoenix, AZ,33545,Home Depot,27,20,2,F,H,1,S,1,1
46041209,5/13/2017,14:35:36,Sat,America/Phoenix,5/13/2017 21:35,Home Depot 468, Phoenix, AZ,33545,Home Depot,27,5,4,M,H,0,M,1,1
47110499,5/29/2017,16:01:35,Mon,America/Phoenix,5/29/2017 23:01,Home Depot 468, Phoenix, AZ,33545,Home Depot,27,14,3,M,H,0,S,1,1
140682590,7/21/2017,16:20:05,Fri,America/Phoenix,7/21/2017 23:20,Home Depot 469, Mesa, AZ,33546,Home Depot,27,1,1,M,H,0,S,1,1
190226886,7/17/2017,9:04:34,Mon,America/Phoenix,7/17/2017 16:04,Home Depot 469, Mesa, AZ,33546,Home Depot,27,1,1,F,0,1,S,0,0
199443802,8/2/2017,7:39:05,Wed,America/Phoenix,8/2/2017 14:39,Home Depot 469, Mesa, AZ,33546,Home Depot,27,1,1,M,H,0,S,1,1
51049474,5/3/2017,7:04:33,Wed,America/Phoenix,5/3/2017 14:04,Home Depot 469, Mesa, AZ,33546,Home Depot,27,2,2,F,H,0,M,1,1
548732556,6/1/2017,15:11:19,Thu,America/Phoenix,6/1/2017 22:11,Home Depot 469, Mesa, AZ,33546,Home Depot,27,7,4,M,H,1,S,1,1
8501476,5/14/2017,18:36:19,Sun,America/Phoenix,5/15/2017 1:36,Home Depot 469, Mesa, AZ,33546,Home Depot,27,12,4,M,H,1,M,1,0
8878358,5/1/2017,19:44:43,Mon,America/Phoenix,5/2/2017 2:44,Home Depot 469, Mesa, AZ,33546,Home Depot,27,7,4,M,H,1,S,1,1
1767544,5/13/2017,10:17:35,Sat,America/Phoenix,5/13/2017 17:17,Home Depot 470, Chandler, AZ,33547,Home Depot,27,23,4,F,H,1,M,1,1
194908705,6/7/2017,16:28:29,Wed,America/Phoenix,6/7/2017 23:28,Home Depot 470, Chandler, AZ,33547,Home Depot,27,12,5,M,H,1,M,1,1
205651152,5/1/2017,8:34:13,Mon,America/Phoenix,5/1/2017 15:34,Home Depot 470, Chandler, AZ,33547,Home Depot,27,7,4,M,H,1,S,1,1
250465868,8/3/2017,12:56:37,Thu,America/Phoenix,8/3/2017 19:56,Home Depot 470, Chandler, AZ,33547,Home Depot,27,3,1,F,R,0,S,1,1
624167219,5/14/2017,13:19:25,Sun,America/Phoenix,5/14/2017 20:19,Home Depot 470, Chandler, AZ,33547,Home Depot,27,12,4,M,H,1,M,1,0
624167219,5/14/2017,13:19:25,Sun,America/Phoenix,5/14/2017 20:19,Home Depot 470, Chandler, AZ,33547,Home Depot,27,23,4,F,H,1,M,1,1
135633798,7/12/2017,13:06:11,Wed,America/Phoenix,7/12/2017 20:06,Home Depot 471, Gilbert, AZ,33548,Home Depot,27,22,3,M,H,0,S,1,1
200473799,5/14/2017,15:51:40,Sun,America/Phoenix,5/14/2017 22:51,Home Depot 471, Gilbert, AZ,33548,Home Depot,27,12,4,M,H,1,M,1,0
201739716,8/25/2017,18:12:41,Fri,America/Phoenix,8/26/2017 1:12,Home Depot 471, Gilbert, AZ,33548,Home Depot,27,23,4,F,H,1,M,1,1
269851935,7/4/2017,13:48:00,Tue,America/Phoenix,7/4/2017 20:48,Home Depot 471, Gilbert, AZ,33548,Home Depot,27,3,4,M,0,1,M,1,1
28330261,7/7/2017,17:54:18,Fri,America/Phoenix,7/8/2017 0:54,Home Depot 471, Gilbert, AZ,33548,Home Depot,27,3,4,M,0,1,M,1,1
334836582,5/10/2017,14:25:10,Wed,UTC+00:00,5/10/2017 14:25,Home Depot 471, Gilbert, AZ,33548,Home Depot,27,3,4,M,0,1,M,1,1
376148125,5/7/2017,13:59:29,Sun,America/Phoenix,5/7/2017 20:59,Home Depot 471, Gilbert, AZ,33548,Home Depot,27,43,5,F,H,0,M,1,1
380387715,6/30/2017,20:43:56,Fri,America/Phoenix,7/1/2017 3:43,Home Depot 471, Gilbert, AZ,33548,Home Depot,27,11,2,F,H,1,M,1,1
542566112,5/10/2017,14:25:10,Wed,UTC+00:00,5/10/2017 14:25,Home Depot 471, Gilbert, AZ,33548,Home Depot,27,3,4,M,0,1,M,1,1
129346047,5/31/2017,10:28:59,Wed,America/Phoenix,5/31/2017 17:28,Home Depot 472, Scottsdale, AZ,33549,Home Depot,27,26,5,F,H,0,M,1,1
170391390,8/13/2017,10:42:02,Sun,America/Phoenix,8/13/2017 17:42,Home Depot 472, Scottsdale, AZ,33549,Home Depot,27,23,3,F,H,1,M,1,1
53621758,5/14/2017,17:49:55,Sun,UTC+00:00,5/14/2017 17:49,Home Depot 472, Scottsdale, AZ,33549,Home Depot,27,8,7,F,H,0,M,0,0
544660865,7/18/2017,12:27:33,Tue,America/Phoenix,7/18/2017 19:27,Home Depot 472, Scottsdale, AZ,33549,Home Depot,28,27,4,M,H,1,M,1,1
140682590,5/26/2017,10:30:05,Fri,America/Phoenix,5/26/2017 17:30,Home Depot 473, Mesa, AZ,33550,Home Depot,28,NULL,2,NULL,0,0,M,1,0
184022528,5/28/2017,11:52:32,Sun,America/Phoenix,5/28/2017 18:52,Home Depot 473, Mesa, AZ,33550,Home Depot,28,2,3,M,H,0,M,1,1
46041209,7/31/2017,19:22:10,Mon,America/Phoenix,8/1/2017 2:22,Home Depot 473, Mesa, AZ,33550,Home Depot,28,8,2,M,H,0,S,1,1
46187785,5/17/2017,16:31:46,Wed,America/Phoenix,5/17/2017 23:31,Home Depot 473, Mesa, AZ,33550,Home Depot,28,11,2,F,H,1,S,1,0
56062914,5/27/2017,17:49:49,Sat,America/Phoenix,5/28/2017 0:49,Home Depot 473, Mesa, AZ,33550,Home Depot,28,NULL,2,NULL,0,0,M,1,0
190226886,5/3/2017,20:31:41,Wed,UTC+00:00,5/3/2017 20:31,Home Depot 475, Glendale, AZ,33551,Home Depot,28,30,4,F,H,1,M,1,1
266010038,7/18/2017,17:37:04,Tue,America/Phoenix,7/19/2017 0:37,Home Depot 475, Glendale, AZ,33551,Home Depot,28,9,1,F,H,0,M,1,1
279623365,5/10/2017,14:55:27,Wed,America/Phoenix,5/10/2017 21:55,Home Depot 475, Glendale, AZ,33551,Home Depot,28,15,3,F,H,0,S,1,1
295932889,8/16/2017,13:22:43,Wed,America/Phoenix,8/16/2017 20:22,Home Depot 475, Glendale, AZ,33551,Home Depot,28,13,4,M,H,1,M,1,1
336654526,7/18/2017,16:19:38,Tue,America/Phoenix,7/18/2017 23:19,Home Depot 475, Glendale, AZ,33551,Home Depot,28,2,4,M,H,0,M,1,1
46499015,7/22/2017,14:01:01,Sat,America/New_York,7/22/2017 18:01,Home Depot 475, Glendale, AZ,33551,Home Depot,28,5,1,M,0,1,S,1,1
131941091,8/28/2017,15:30:35,Mon,America/Phoenix,8/28/2017 22:30,Home Depot 477, Phoenix, AZ,33553,Home Depot,28,5,1,F,0,1,S,1,1
46041209,5/11/2017,7:39:00,Thu,America/Phoenix,5/11/2017 14:39,Home Depot 477, Phoenix, AZ,33553,Home Depot,28,18,4,M,H,0,M,1,1
537425153,7/3/2017,12:00:03,Mon,America/Phoenix,7/3/2017 19:00,Home Depot 477, Phoenix, AZ,33553,Home Depot,28,18,4,M,H,0,M,1,1
542227974,6/25/2017,10:16:33,Sun,America/Phoenix,6/25/2017 17:16,Home Depot 477, Phoenix, AZ,33553,Home Depot,28,15,4,F,H,1,M,1,1
559109321,6/11/2017,7:11:26,Sun,America/Phoenix,6/11/2017 14:11,Home Depot 477, Phoenix, AZ,33553,Home Depot,28,8,3,NULL,R,0,M,1,1
654291257,8/31/2017,9:40:51,Thu,America/Phoenix,8/31/2017 16:40,Home Depot 477, Phoenix, AZ,33553,Home Depot,28,6,4,NULL,R,1,S,1,1
299972690,7/5/2017,11:44:40,Wed,America/Phoenix,7/5/2017 18:44,Home Depot 478, Tucson, AZ,33554,Home Depot,28,15,1,F,H,0,S,1,1
307759736,8/25/2017,23:12:32,Fri,UTC+00:00,8/25/2017 23:12,Home Depot 478, Tucson, AZ,33554,Home Depot,28,9,1,F,H,0,M,1,1
46076432,5/20/2017,10:43:41,Sat,America/Phoenix,5/20/2017 17:43,Home Depot 478, Tucson, AZ,33554,Home Depot,28,9,1,F,H,0,M,1,1
46610679,7/1/2017,13:46:37,Sat,America/Phoenix,7/1/2017 20:46,Home Depot 478, Tucson, AZ,33554,Home Depot,28,15,2,M,H,0,M,1,0
46611939,5/27/2017,11:22:54,Sat,America/Phoenix,5/27/2017 18:22,Home Depot 478, Tucson, AZ,33554,Home Depot,28,15,2,M,H,0,M,1,0
183016193,7/6/2017,20:31:38,Thu,America/Phoenix,7/7/2017 3:31,Home Depot 480, Phoenix, AZ,33555,Home Depot,28,2,1,F,R,1,S,1,0
46076432,5/1/2017,8:05:47,Mon,America/Phoenix,5/1/2017 15:05,Home Depot 480, Phoenix, AZ,33555,Home Depot,28,4,1,M,H,0,S,1,1
56615817,5/2/2017,10:05:54,Tue,America/Phoenix,5/2/2017 17:05,Home Depot 480, Phoenix, AZ,33555,Home Depot,28,6,1,F,0,1,S,1,1
151270512,8/25/2017,19:14:55,Fri,America/Phoenix,8/26/2017 2:14,Home Depot 481, Oro Valley, AZ,33556,Home Depot,28,0,1,F,R,1,S,1,1
163069263,7/8/2017,16:34:00,Sat,America/Phoenix,7/8/2017 23:34,Home Depot 481, Oro Valley, AZ,33556,Home Depot,28,12,1,F,H,0,S,1,1
174326527,7/17/2017,11:14:57,Mon,America/Phoenix,7/17/2017 18:14,Home Depot 481, Oro Valley, AZ,33556,Home Depot,28,2,3,NULL,R,0,M,1,1
184785251,8/7/2017,14:53:47,Mon,America/Phoenix,8/7/2017 21:53,Home Depot 481, Oro Valley, AZ,33556,Home Depot,28,3,1,F,R,0,S,1,1
184785251,8/7/2017,14:53:47,Mon,America/Phoenix,8/7/2017 21:53,Home Depot 481, Oro Valley, AZ,33556,Home Depot,28,6,2,F,H,0,S,1,1
213666834,8/5/2017,8:34:22,Sat,America/Phoenix,8/5/2017 15:34,Home Depot 481, Oro Valley, AZ,33556,Home Depot,28,25,2,F,H,0,M,1,1
204071314,8/30/2017,17:35:26,Wed,America/Phoenix,8/31/2017 0:35,Home Depot 482, Flagstaff, AZ,33557,Home Depot,28,6,1,F,0,1,S,1,1
46406357,6/3/2017,10:41:07,Sat,America/Phoenix,6/3/2017 17:41,Home Depot 482, Flagstaff, AZ,33557,Home Depot,28,29,4,F,H,0,M,1,1
473534440,5/5/2017,15:59:45,Fri,America/Phoenix,5/5/2017 22:59,Home Depot 482, Flagstaff, AZ,33557,Home Depot,28,2,3,NULL,R,0,M,1,1
74940393,5/20/2017,11:06:32,Sat,America/New_York,5/20/2017 15:06,Home Depot 482, Flagstaff, AZ,33557,Home Depot,28,6,2,F,H,0,S,1,1
146172756,5/27/2017,14:59:49,Sat,America/Phoenix,5/27/2017 21:59,Home Depot 483, Surprise, AZ,33558,Home Depot,28,6,1,F,R,0,S,1,1
165015847,8/20/2017,17:45:57,Sun,America/Phoenix,8/21/2017 0:45,Home Depot 483, Surprise, AZ,33558,Home Depot,28,27,6,F,H,0,S,1,1
338315614,5/18/2017,11:24:17,Thu,America/Phoenix,5/18/2017 18:24,Home Depot 483, Surprise, AZ,33558,Home Depot,28,39,6,F,H,0,S,1,1
46301863,5/14/2017,10:59:29,Sun,America/Phoenix,5/14/2017 17:59,Home Depot 483, Surprise, AZ,33558,Home Depot,28,14,4,M,H,0,S,1,1
537332971,8/22/2017,12:53:47,Tue,America/Phoenix,8/22/2017 19:53,Home Depot 483, Surprise, AZ,33558,Home Depot,28,NULL,1,NULL,0,1,S,1,1
628887267,8/19/2017,14:07:35,Sat,America/Phoenix,8/19/2017 21:07,Home Depot 483, Surprise, AZ,33558,Home Depot,28,4,1,F,R,1,M,1,1
184107490,8/21/2017,10:42:29,Mon,America/Phoenix,8/21/2017 17:42,Home Depot 485, Phoenix, AZ,33559,Home Depot,28,16,5,M,H,1,S,1,1
336654526,7/12/2017,13:29:15,Wed,America/Phoenix,7/12/2017 20:29,Home Depot 485, Phoenix, AZ,33559,Home Depot,28,11,3,F,H,0,M,1,1
654291257,8/31/2017,15:02:31,Thu,America/Phoenix,8/31/2017 22:02,Home Depot 485, Phoenix, AZ,33559,Home Depot,28,14,5,F,H,0,M,1,1
162939508,8/1/2017,12:13:58,Tue,America/Phoenix,8/1/2017 19:13,Home Depot 486, Tucson, AZ,33560,Home Depot,28,1,1,NULL,0,0,S,1,1
191644601,5/2/2017,20:41:51,Tue,America/Phoenix,5/3/2017 3:41,Home Depot 486, Tucson, AZ,33560,Home Depot,28,15,2,M,H,1,M,0,0
200897797,5/6/2017,8:42:57,Sat,America/Phoenix,5/6/2017 15:42,Home Depot 486, Tucson, AZ,33560,Home Depot,28,4,2,F,R,0,M,1,1
383797132,7/22/2017,11:04:10,Sat,America/Phoenix,7/22/2017 18:04,Home Depot 488, Cave Creek, AZ,33561,Home Depot,28,5,1,F,0,1,S,1,1
135167598,8/20/2017,20:57:10,Sun,America/Chicago,8/21/2017 1:57,Home Depot 489, Tempe, AZ,33562,Home Depot,28,0,1,M,R,0,S,1,1
135616227,5/24/2017,14:14:10,Wed,UTC+00:00,5/24/2017 14:14,Home Depot 489, Tempe, AZ,33562,Home Depot,28,0,1,F,R,0,S,0,0
250038259,5/16/2017,9:38:09,Tue,America/Phoenix,5/16/2017 16:38,Home Depot 489, Tempe, AZ,33562,Home Depot,28,0,1,F,R,0,S,0,0
583974403,5/8/2017,14:44:16,Mon,America/Phoenix,5/8/2017 21:44,La-Z-Boy Furniture Gallery, Chandler, AZ,3395970,La Z Boy,28,15,2,M,H,0,M,1,0
107589316,6/3/2017,10:16:43,Sat,America/Phoenix,6/3/2017 17:16,La-Z-Boy Furniture Gallery, Glendale, AZ,3395972,La Z Boy,28,1,2,F,R,0,M,0,1
195764875,8/8/2017,18:01:41,Tue,America/Phoenix,8/9/2017 1:01,La-Z-Boy Furniture Gallery, Goodyear, AZ,3395973,La Z Boy,28,2,1,M,0,0,S,0,0
62116464,8/12/2017,16:44:56,Sat,America/Phoenix,8/12/2017 23:44,La-Z-Boy Furniture Gallery, Mesa, AZ,3395974,La Z Boy,28,3,1,M,H,0,S,1,1
46845302,7/6/2017,11:02:05,Thu,America/Phoenix,7/6/2017 18:02,Ashley Furniture HomeStore, Tucson, AZ,3489112,Ashley Furniture,28,1,1,F,R,0,S,1,1
190052854,5/3/2017,10:30:38,Wed,America/Phoenix,5/3/2017 17:30,Pottery Barn Chandler Fashion Center, Chandler, AZ,3489211,Pottery Barn,28,1,1,M,0,0,S,1,1
107523622,8/4/2017,10:47:17,Fri,America/Phoenix,8/4/2017 17:47,Home Depot 6862, Mesa, AZ,34975,Home Depot,28,1,1,M,0,0,S,1,1
179771854,7/19/2017,14:45:26,Wed,America/Phoenix,7/19/2017 21:45,Home Depot 6862, Mesa, AZ,34975,Home Depot,28,15,2,M,H,0,M,1,0
46041209,7/28/2017,16:11:55,Fri,America/Phoenix,7/28/2017 23:11,Home Depot 6862, Mesa, AZ,34975,Home Depot,28,21,2,F,R,0,M,1,1
46229563,7/1/2017,11:31:26,Sat,America/Phoenix,7/1/2017 18:31,Home Depot 6862, Mesa, AZ,34975,Home Depot,28,1,1,F,R,0,S,1,1
543864607,6/23/2017,15:57:02,Fri,America/Phoenix,6/23/2017 22:57,Home Depot 6862, Mesa, AZ,34975,Home Depot,28,1,1,M,0,0,S,1,1
705764987,8/25/2017,10:50:37,Fri,America/Phoenix,8/25/2017 17:50,Home Depot 6862, Mesa, AZ,34975,Home Depot,28,15,2,M,H,0,M,1,0
279623365,5/1/2017,7:12:41,Mon,America/Phoenix,5/1/2017 14:12,Home Depot 6948, Phoenix, AZ,35018,Home Depot,28,41,4,M,H,1,M,0,0
74940393,5/18/2017,16:41:47,Thu,America/New_York,5/18/2017 20:41,Home Depot 6948, Phoenix, AZ,35018,Home Depot,28,15,2,M,H,0,M,1,0
62109781,5/12/2017,19:28:18,Fri,America/Phoenix,5/13/2017 2:28,Aarons C0261 - Phoenix Store, Phoenix, AZ,3503040,Aaron's,28,NULL,NULL,F,0,0,0,1,1
1767544,7/6/2017,9:52:26,Thu,America/Phoenix,7/6/2017 16:52,Aarons C1645 - Maricopa Store, Maricopa, AZ,3503930,Aaron's,28,9,2,F,H,1,M,1,1
56610373,5/9/2017,13:38:09,Tue,America/Phoenix,5/9/2017 20:38,Aarons C1645 - Maricopa Store, Maricopa, AZ,3503930,Aaron's,28,13,3,F,H,1,M,1,1
184576994,5/22/2017,10:28:06,Mon,America/Phoenix,5/22/2017 17:28,Aarons C1656 - Buckeye Store, Buckeye, AZ,3503935,Aaron's,28,9,2,F,H,1,M,1,1
292208858,7/21/2017,17:48:07,Fri,America/Phoenix,7/22/2017 0:48,Aarons C1764 - Lake Havasu Store, Lake Havasu Cty, AZ,3504014,Aaron's,28,21,3,F,H,0,M,1,1
122246228,7/8/2017,17:38:24,Sat,America/Chicago,7/8/2017 22:38,Aarons F1113 - Nogales Store, Nogales, AZ,3504122,Aaron's,28,0,1,M,R,0,M,1,1
143863836,6/22/2017,12:22:43,Thu,America/Chicago,6/22/2017 17:22,Rent-A-Center 693, Kingman, AZ,3505043,RentACenter,28,41,4,M,H,1,M,0,0
159491782,5/30/2017,12:36:37,Tue,America/Phoenix,5/30/2017 19:36,Rent-A-Center 1033, Glendale, AZ,3505238,RentACenter,28,4,2,F,0,1,S,1,1
219896968,5/31/2017,16:30:17,Wed,America/Phoenix,5/31/2017 23:30,Rent-A-Center 1039, Phoenix, AZ,3505240,RentACenter,28,3,2,M,0,0,M,0,0
8878358,5/17/2017,11:16:52,Wed,America/Phoenix,5/17/2017 18:16,Ace Hardware 3986 - Valley Ace Hardware, Tempe, AZ,3511609,Ace Hardware,28,3,2,F,0,0,M,1,1
46811879,7/17/2017,14:19:25,Mon,America/Phoenix,7/17/2017 21:19,Ace Hardware 6947 - Arizona General Ace Hardware, Chino Valley, AZ,3511779,Ace Hardware,28,2,2,M,0,0,M,1,1
74002826,5/10/2017,18:14:54,Wed,UTC+00:00,5/10/2017 18:14,Ace Hardware 11564 - Ace Hardware, Coolidge, AZ,3512111,Ace Hardware,28,6,1,F,H,0,S,1,1
74002826,5/10/2017,18:14:54,Wed,UTC+00:00,5/10/2017 18:14,Ace Hardware 11564 - Ace Hardware, Coolidge, AZ,3512111,Ace Hardware,28,6,1,F,H,0,S,1,1
209327866,7/28/2017,13:17:31,Fri,America/Phoenix,7/28/2017 20:17,Ace Hardware 14240 - Ace Hardware, Tucson, AZ,3512199,Ace Hardware,28,4,2,F,H,0,M,0,0
154790881,5/15/2017,11:56:54,Mon,America/Phoenix,5/15/2017 18:56,Ace Hardware 14375 - Ace Hardware, Litchfield Park, AZ,3512214,Ace Hardware,28,6,1,F,H,0,S,1,1
131849166,7/3/2017,8:16:51,Mon,America/Phoenix,7/3/2017 15:16,Ace Hardware 14420 - Ace Hardware, Tucson, AZ,3512216,Ace Hardware,28,2,2,M,0,0,M,1,1
